adj_edge_jaccard,arm,dataset,division_fn,division_fp,division_tp,edge_fn,edge_fp,edge_jaccard,edge_tp,embryo,estimated_total,graph_hash,gt_node_recall,matched_nodes,metric_revision,node_recall,num_pred_nodes,prediction_sha256,seconds,status,total_node_ratio
0.8846294637696386,C4_m6,44b6_1574802b,0,2,0,9,8,0.8944099378881988,144,44b6,17677,991e0dea3312a8f06b518e2b5354cf71062bbb576f3da6d0b609ef3ce5d27e7c,0.9612903225806452,149,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9612903225806452,19610,66c513d5a67ea6a2d993ae98a5e7a79f94b03d044c4d3b5a485cf5b2de5b8ee2,0.5095094730004348,measured,0.10935113424223568
0.8251863225821824,P0,44b6_18ced818,0,0,0,8,12,0.8198198198198198,91,44b6,78644,57f21c293da17d19ce4f02684412e21c1e4a5779231ed67da4930044e4d78b20,1.0,100,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,73496,1097a99b8848efe47f0abdf099c24b62549c86e7f4789c3c7882c0faae885475,1.1620301289985946,measured,-0.06545953918925793
0.8251863225821824,C4_m6,44b6_18ced818,0,0,0,8,12,0.8198198198198198,91,44b6,78644,4a12099f7c9e66654187ee8f20f9dd93d6b6b10320f88f2fc6f1559f975d6a77,1.0,100,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,73496,184e9abefda376bbae0e2999b7b0cb7735070e0048ef9876aecb6d72be8e7744,1.1412256820003677,measured,-0.06545953918925793
0.8017264480111654,P0,44b6_1d530831,0,1,0,27,33,0.8026315789473685,244,44b6,35825,6ff6dca18325ba7669e8408da288853ac35d44fec02e2c538a7ab7ae8a05b65b,0.9782608695652174,270,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9782608695652174,36229,f7ea8f0cff2118433ca5408abf7f5cb8a1c70a7197fc37f2b3f7ea627b5ec576,0.6878845999999612,measured,0.011277041172365667
0.8017264480111654,C4_m6,44b6_1d530831,0,1,0,27,33,0.8026315789473685,244,44b6,35825,8c00bb61a6cf132d9b5df4bcf658bf0763ce70b93c0ed5bc97d26d974d43a620,0.9782608695652174,270,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9782608695652174,36229,cee2f2e7a394ba5dc5b2da03eedf7c6777c89520a943bf3ea242a9286f6f4d46,0.6112276730000303,measured,0.011277041172365667
0.9118007592200251,P0,44b6_24264f12,0,1,0,8,12,0.9141630901287554,213,44b6,26353,11326a7b8cdc30a06f477266fcd0d25c11b61581888842fb86e14f303401beff,0.991304347826087,228,075fc5f5a52d11077f9dc2b074644618f26939e2,0.991304347826087,27034,9ec5cc9a0dbff7ee88173d3c32e777b24610e58610f34606c426886d1b739c9c,0.5742687580004713,measured,0.02584146017531211
0.9118007592200251,C4_m6,44b6_24264f12,0,1,0,8,12,0.9141630901287554,213,44b6,26353,b24cb4dbf3e131f4cef3d9e7424b149570673df5629d9b0151095d5dfc144008,0.991304347826087,228,075fc5f5a52d11077f9dc2b074644618f26939e2,0.991304347826087,27034,d91f5f2798e5d104cdee111c149a44de9c83216651b47832197df5fcbc261912,0.6683739549989696,measured,0.02584146017531211
0.8494511238891793,P0,44b6_267148e4,0,0,1,17,24,0.8637873754152824,260,44b6,19130,a4e2c45e9b64b7b8066e2c3e961994c1aadf2837cd3f8fca9eddc1cf5283f5bf,0.9964285714285714,279,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9964285714285714,22305,9d9d5fe38b503bd1f152bee6f64971497b1c73b5bf74ba3b8c60178b04bfef86,0.6554738760005421,measured,0.16596968112911656
0.8494511238891793,C4_m6,44b6_267148e4,0,0,1,17,24,0.8637873754152824,260,44b6,19130,972ceee32e47c999307913908393b23a1adf62847d185bd4c5da488ddb65bfad,0.9964285714285714,279,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9964285714285714,22305,b9f216a60df78b08eaed45ef944c441ee969e0a7eaa559b01b47a25152ab40a1,0.5220483659995807,measured,0.16596968112911656
0.8858814708883782,P0,44b6_2a2eff9f,1,0,0,12,20,0.8608695652173913,198,44b6,56367,9f0670a5d7e60b8a8f43eec69b57341abfecff3286823cad20921c9f0827d2fd,1.0,214,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,39990,06f4c091720c90e67755539f0d9a51c47bc5c1a0b5e17352587825e4a528b02d,0.9027011750004021,measured,-0.2905423386023737
