adj_edge_jaccard,arm,dataset,division_fn,division_fp,division_tp,edge_fn,edge_fp,edge_jaccard,edge_tp,embryo,estimated_total,graph_hash,gt_node_recall,matched_nodes,metric_revision,node_recall,num_pred_nodes,prediction_sha256,seconds,status,total_node_ratio,unchanged_nodes
0.9975053579082727,P0,44b6_33b596bf,0,0,0,0,0,1.0,49,44b6,23330,5b963d046eb2776379a9cfbe829f645058792e9e0efdc51afe93f289b292f4b4,1.0,50,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,23912,489a0ff1ada72185a24c92b00a11611540e9ad1481879289794f111dc90d6e28,1.7653840599996329,measured,0.024946420917273896,True
0.9824606015993576,P0,44b6_341df25f,1,0,0,1,0,0.9952153110047847,208,44b6,7436,bbaac8594591173bfd3fb6d370e9700bb5a180043a1695a0bf8f9f6615884e60,1.0,216,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,8389,fbdcec1358ea8f764c187639b77356b34acd011df83e0233fd87c066564ffd45,1.0920351189997746,measured,0.12816030123722433,True
0.955054349400524,P0,44b6_3a861e03,0,0,0,25,26,0.946031746031746,894,44b6,40546,920b8c5404eb1f0bb923834b21ea1f0742cb1a5ae675d8d5740ae94190415cc7,0.9882352941176471,924,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9882352941176471,36679,35519f2d20266e36010ebd69d986e6598818c5c3aa01f447be76f215ceb3f228,3.3001071750004485,measured,-0.09537315641493613,True
0.9052967215251538,P0,44b6_3bb3690f,0,0,0,25,34,0.8627906976744186,371,44b6,31937,b8369f01df88241305ce55ea874fc4184d1a957a2310561ea0ce7d89ac570954,0.9925,397,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9925,16203,00538c8673da0125b0873cbdfe46c2fb72d6ae4edddcdd28812bfcd7785cd10e,1.4070773580024252,measured,-0.4926574192942355,True
0.9263961369942796,P0,44b6_40c45f5a,0,0,0,6,11,0.9186602870813397,192,44b6,32681,ccc38622b6c32d7bc97e40afa3358a50780d8bfd6edaaf4dda259557cef3357c,1.0,200,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,29929,b7fac26bf489545632161542c4657af652830ea7ea7ea8f3d24198eeea0f5ab8,3.0146502739989955,measured,-0.08420794957314648,True
0.9748302895012879,P0,44b6_415c0a3a,0,0,0,9,12,0.937125748502994,313,44b6,57292,fd423de2200dfa8bea1772e2d9e11d83454796beb59a4ab361c6b43b9262ca0d,1.0,331,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,34241,088e77d5925451c0ae6ed63fd76cd319fb384098333e309c8ffb0bb42129cd88,3.1172436449996894,measured,-0.4023423863715702,True
0.9604941606243427,P0,44b6_53f95252,0,0,0,2,2,0.9428571428571428,66,44b6,38715,20889b25201f11cd573c67f25265d5532ae4ed077cd7abdb380d511dd59e34f7,1.0,70,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,31473,c74e8a8af797ea3f4c3387de6546984b58c9f529b123f9278d0af026ff45f503,2.589086962998408,measured,-0.1870592793490895,True
0.8020311457686381,P0,44b6_551a5dba,0,1,0,26,34,0.7674418604651163,198,44b6,57627,3b5a0d09a2e63a9aa9bf124f595a5549f7771a206a9f528a388c9bfe788cbb86,0.9780701754385965,223,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9780701754385965,31654,37c5341d927c69e5e9488d221f22a11e3292d30c5cfaeaa0526a0c050fd022d0,2.802011443000083,measured,-0.4507088691064952,True
1.023701372031193,P0,44b6_5740d24b,0,0,0,2,1,0.9824561403508771,168,44b6,19730,b47eb5f43c25a4595542c8cf78d879f6f676cadb078df9af6ef386cc40ed84ef,1.0,173,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,11447,fde232ff67e3253883a5d2c5e2a35254a6ee61d8a0933d5a8a0f7b10be95b2e8,1.328335121001146,measured,-0.419817536746072,True
0.9751402739668176,P0,44b6_587a1e22,0,0,1,3,5,0.9787234042553191,368,44b6,18137,fc08872b39fb185d4a861a8a213c092f2d881437256bcef27cb7cfb14a0b31c2,1.0,381,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,18801,415f060e8b5e0777f75e0f6000d14766672d7ce5d689701d4d54275413eb7846,2.3153232380027475,measured,0.036610244252081384,True
0.9089752596515862,P0,44b6_5f15d135,1,0,0,16,17,0.8862068965517241,257,44b6,29519,ffc7806d6a14728a5ac82737ce14cfaf085c47ff3c258d3b48a57997a264178f,0.9856115107913669,274,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9856115107913669,21935,64873a53deee3b1f0258cfb4bd929e11283504b930c5f9adddba29aefe229311,3.1318322779989103,measured,-0.2569192723330736,True
0.9600843954263641,P0,44b6_668e0cc7,0,0,0,14,21,0.946319018404908,617,44b6,39701,0ffd0c710455fd29d18cfafe4538fd9672913956d70d934b5763623f11f94d52,0.9984447900466563,642,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9984447900466563,33926,2376663b549609bedf28c76a211aaadc0011d2dde55c034241d1acaab2fb0718,3.043626785001834,measured,-0.14546233092365432,True
1.039217046101309,P0,44b6_66f9292d,0,0,0,1,2,0.985,197,44b6,52710,49783688e81dcba857f491a06a838c6fad02d7ac20a3b28d47c922a82f3a9fad,1.0,200,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,23697,3e8fe0a120026546f8c30fbe4e7cb9a35b5d6c685fca6e22f0a7c0e0df912718,2.6223528320006153,measured,-0.5504268639726807,True
0.7575070369062297,P0,44b6_706092f0,1,0,0,21,17,0.7164179104477612,96,44b6,69898,d5a0ccb18d530206447e6cc7df8d9d7986dd1e3b16f611693257472902c7f785,0.9491525423728814,112,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9491525423728814,29809,47ffc2c12b21dbe6086c1c7a32be8e43675146bb5aa944ff61001c6ba387a003,3.594673548002902,measured,-0.5735357234827893,True
0.7282575228323993,P0,44b6_71a4179f,0,1,0,18,27,0.6917808219178082,101,44b6,67688,867683368d62c1572e5c4a78a0b6f9e0497cec1dbbb964972716842c67d5e2b3,0.9752066115702479,118,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9752066115702479,31997,cbddcba9a0122d41ea2bd3abe35de066a0b0c20829976c7911216824185eab29,3.3328719380006078,measured,-0.5272869637158728,True
0.956046342633852,P0,44b6_74d0c52e,1,0,0,6,6,0.9172413793103448,133,44b6,15090,5cc423a6d837b40fad0b706b69160c767b9674cfef5e21d9a1d20d59d4508dda,1.0,140,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,8706,eb6cf02372b5272ae54493ac950d93ee6e1b5d584b1b1857869f2a6b5b6d75b4,1.3807544340015738,measured,-0.42306163021868787,True
0.9531534045312551,P0,44b6_7a302da0,1,0,0,17,24,0.9227871939736346,490,44b6,66858,631a23a77ffb7ad078ff91157924649a19210d7ffa6d330ca1c4fe373f918369,1.0,516,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,44857,171a3592118feccf2b47a85a3b869564fab4d42004b8488b050192583744591f,5.71752995299903,measured,-0.3290705674713572,True
0.9664278566642759,P0,44b6_7e557709,0,0,0,16,14,0.9477351916376306,544,44b6,56060,591dad4f07d6d0a704a3a1b9b91625d7b709cdfc8fdc9e7354a0c4a959c092a6,0.9929824561403509,566,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9929824561403509,45003,7d63ea4b66d472f3061b0fcccbdbb1876b93a622c187bb5be154928787cc1447,3.617204516998754,measured,-0.197235105244381,True
1.0041100241392453,P0,44b6_808952d6,0,0,0,0,0,1.0,179,44b6,15742,45365c54715e04787f7e681fc092c5c152dd32e20ce4947b8fef966ee5f0b347,1.0,181,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,15095,edcb3f67cb75f7fdb9fa0ba48413810f39cd7bbcea2fcc484f7552149d454a21,1.6660359429988603,measured,-0.04110024139245331,True
0.9877437325905293,P0,44b6_81c256f0,0,0,0,0,0,1.0,197,44b6,10052,79be762b4c8ccd79fa8ec1346a38e8e59e8ecc19071429feb153bda2fc77c298,1.0,199,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,11284,8731e64f19a926b989f8ac5b25fdf752e5bb14e47a9b9fa48b42d82ce824bbc4,1.5747328540019225,measured,0.12256267409470752,True
0.6038993590219217,P0,44b6_87bba6c4,0,1,0,35,39,0.6063829787234043,114,44b6,28102,f511c6575246d208e5e036d1cc911bda4d2feb2f17b3fae35bf136b31d11c9ed,0.934640522875817,143,075fc5f5a52d11077f9dc2b074644618f26939e2,0.934640522875817,29253,d277e65f6546e86b4f9362808d9b265fd2738f23d9e940a6afabacaa5a93fc84,2.6880899429997953,measured,0.040957938936730484,True
0.9997625944627231,P0,44b6_8cc6506c,0,0,0,10,6,0.9601990049751243,386,44b6,32172,17e9dec7f6d110deb69d06dcb4383a5adcd4c3d1a1f546663538e5d503b389ac,0.995,398,075fc5f5a52d11077f9dc2b074644618f26939e2,0.995,18916,d6938f6299c73fa22e429619e78b4562304c6b61e13b7bd2c26f677ff2c8a51d,1.7986996639992867,measured,-0.41203531020763395,True
0.8626784596172499,P0,44b6_8f5ab931,0,3,0,40,49,0.8637059724349158,564,44b6,27571,08ef1f8198f53267c6d70144f235d6874a24f17cf0e7ec424f71346d4ce6db16,0.9821428571428571,605,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9821428571428571,27899,bc1852a6a054c6485adea2c39aa12c1c8ca2fc3cf87e2ea016808d8707deecc1,2.7896995400005835,measured,0.011896557977585143,True
1.014402636982793,P0,44b6_8f9ecab4,0,0,0,6,5,0.9706666666666667,364,44b6,74833,7d5eb74118ae4bb3675bb655d9d7ae8716ac76e559c2c9ee0463645809e6b354,1.0,374,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,41115,6670418e0ad760a4c5b38fcacca9ae4615af59a8cda414e888d2952446d52a03,3.1544598869986658,measured,-0.4505766172677829,True
0.8032402674476962,P0,44b6_90724892,0,0,0,9,15,0.7966101694915254,94,44b6,25532,dc92e666778584cef1ecb53f6c127b9176c06a1118ac80bc4e0f16d65da9b3a1,1.0,105,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,23407,ec1e7cdc4b1f4a635b9e9e9425234c561264d92fcc66f2d1e5c20d1f425601ac,2.439855535998504,measured,-0.08322888923703588,True
0.8184841187937163,P0,44b6_949adeb1,0,0,0,34,40,0.8229665071770335,344,44b6,37179,207e1a67d5153aa6a1f253909e77b6c62d3e2bc5f02b5da56be6ebd619eb3616,0.9768041237113402,379,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9768041237113402,39204,db54e818e49d71cd78f47b0bb40afab2e5cce39be8e08ae5e2cf76be71c31224,3.854528047999338,measured,0.054466230936819175,True
1.0071691532648712,P0,44b6_95029e92,0,0,0,0,0,1.0,198,44b6,5161,0987a181d6423ecc3fd4543a6097f1443f704e6041e07c30520d3118f9bef70d,1.0,200,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,4791,95d7c1a452d89f0217aedfc0fb3ad8a756118d4a4ff1160f0b51d44950e0c156,0.781817333001527,measured,-0.07169153264871149,True
0.9741756086046353,P0,44b6_97725144,0,1,0,3,4,0.9688888888888889,218,44b6,35774,282b26f425cf7daada3cd452cbb8c7a73d565a973613535b19f96260b4b234fa,0.9955555555555555,224,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9955555555555555,33822,7414c049adc9c612ac6fab7552d58647f3119d4d31396224603b54aa1b776f80,2.970556938002119,measured,-0.05456476770839157,True
0.9542350671581131,P0,44b6_996155de,0,0,1,7,2,0.9762532981530343,370,44b6,7573,36e54433aa9c218b857f78f44d4ab9a55d12fe21b40bde1412a755648c4d6215,0.9868421052631579,375,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9868421052631579,9281,df3b892e2112c3b11e7f50fb0ccd357b96ee0ed7f4a1c1069a5389ddefdc54c3,1.7435403909985325,measured,0.22553809586689555,True
0.9213736770011831,P0,44b6_9be80b04,1,1,0,13,17,0.8734177215189873,207,44b6,57877,5151c5f8fd3f5313d1b19ae50c32736cf8d3220215f838262200d8bde3ac1fd3,0.9864864864864865,219,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9864864864864865,26099,95167a61703631ba5680bd4d4ae6ef92a090be0129a9b659c6c73ff09e550192,3.13657991600121,measured,-0.5490609395787619,True
0.9047325149503728,P0,44b6_9bfa6a0a,0,0,0,15,21,0.8714285714285714,244,44b6,64308,e8801752a67c542abb8eaaa0c5b495ae4edecc404d43942720c506cd960f3c25,1.0,264,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,39731,59409035b55c729d30e479ce637370300d9ae1c384262631ceb51e6ccf38cbe1,3.2619312799979525,measured,-0.38217640106985135,True
0.9939192557104143,P0,44b6_a21120c2,1,0,1,2,1,0.9895470383275261,284,44b6,23040,7b25656e166a01460e20242eaf9f9a757f84d99f27514d71e692169756b44e82,1.0,296,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,22022,a8504d7248491a1e4e96f4d52fdf00716386a5bb999fe9bae19c7093e0dc370f,3.6776502350003284,measured,-0.04418402777777778,True
0.8564781265729929,P0,44b6_a2bb48bb,0,1,0,34,39,0.8374164810690423,376,44b6,60613,a3c97652cf0d4e98d9fb49fc5542b2d9e321240fdc8509c1bc053c47c7380f46,0.9975961538461539,415,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9975961538461539,46816,adb0060b2f681741f8c26c256cad9b1720757d8854c2a36fcfcd3558327fd692,4.377955190000648,measured,-0.22762443700196328,True
1.0151886238317684,P0,44b6_aaf8b0ea,1,0,0,3,0,0.9854368932038835,203,44b6,22099,1db36bdafe9f40ca72e6152b831de2b1588e740fb9316c193d1a3a83463bc256,0.9904306220095693,207,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9904306220095693,15427,594380e6a39c749dc954df4bff0553b8ad80c715b592ef6990bd367dbbf762d9,2.179131046999828,measured,-0.3019141137608037,True
0.9936209855169731,P0,44b6_abf82518,0,1,0,0,1,0.9894736842105263,94,44b6,27604,cefddecc195a0b5f5991e45ae3e8bc0153ec3a546e2c4cb10c23c89737ecb52f,1.0,96,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,26447,3057a7517b7a09eda46236aa7111464e225dbfb91a0494bb0efd76a777ad5336,2.7602033510011097,measured,-0.041914215331111435,True
0.872183789679561,P0,44b6_b2c44266,0,0,0,14,15,0.8415300546448088,154,44b6,59729,e0511ab74e249cc450fbce6cb4505758b3143e33696637e16cc24cd19e7a1c1a,0.9647058823529412,164,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9647058823529412,37972,c149aa1ac885b8defe17dd0081e1b400e80bd8027a63595c566dc047caf63293,3.2553190950020507,measured,-0.3642619163220546,True
0.920541815449504,P0,44b6_c15fded2,0,0,0,4,5,0.9158878504672897,98,44b6,20585,e1cd5742bd1ea38af15893c07fb6c7ec1111cbf61f968e1e96be0aff986cdfd2,1.0,104,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,19539,544b6e5834fa3cc5456e5bea5486e5f81ed5dc79e6fb741f27afbec84f5cf6c7,1.6510088199975144,measured,-0.050813699295603594,True
