embryo,variant_id,model_id,policy,seed,requested_keep,source_rule_role,baseline_score,delta,n,edge_jaccard,division_jaccard,division_tp,division_fp,division_fn,node_recall,adj_edge_jaccard,n_adj,score,edge_tp,edge_fp,edge_fn,num_pred_nodes,realized_keep,prevalence,annotation_recall,specificity,precision,phi,deleted_annotation_rate,deleted_rate_relative_to_population,candidate_nodes,matched_nodes,kept_matched_nodes,old_tp_endpoint_survival,old_tp_rematched_survival,newly_recovered_tp,baseline_edge_jaccard,baseline_division_jaccard,baseline_adj_edge_jaccard,baseline_edge_tp,baseline_edge_fp,baseline_edge_fn,baseline_count_ratio_of_sums,filtered_count_ratio_of_sums,baseline_count_ratio_mean_of_ratios,filtered_count_ratio_mean_of_ratios,rematched_nodes,rematched_gt_node_recall,gt_node_recall_mean_of_ratios,fp_retained_ratio,alpha0_score,alpha0_delta,count_effect,graph_effect,division_effect,count_share_of_positive_delta,break_even_weighted_tp_ratio,measured_weighted_tp_ratio
pooled,quality__quality_tracklets_fork_protected__s20260908__r0.1,quality,quality_tracklets_fork_protected,20260908,0.1,preregistered_descriptive,0.9117740142186423,-0.4713560019814315,199,0.40157636823717385,0.02617801047120419,5,40,146,0.45192937546327083,0.43780021119009044,199,0.44041801223721083,52529,1924,76354,422006,0.10208949056858925,0.03168091826981578,0.4118082758726013,0.9080437141869245,0.12779439154893532,0.18503340341518404,0.02075313045490709,0.6550672009617783,4133687,130959,53930,0.42209965548563433,0.42209147224654464,949,0.9000721819574569,0.09274193548387097,0.9024998206702552,122201,6885,6682,0.8748327290096732,0.08931122763732623,0.9421965646465902,0.09706061042064693,55230,0.4142726413537557,0.45192937546327083,0.2794480755265069,0.40419416928429425,-0.5051522062215497,0.056320320890262066,-0.5210199303704268,-0.006656392501266706,,0.8928535841060217,0.4299497512312549
pooled,hgb_all_leaf7__membership_nodes__s20260908__r0.9,hgb_all_leaf7,membership_nodes,20260908,0.9,preregistered_descriptive,0.9117740142186423,-0.057352844351259424,199,0.834446793308928,0.0970464135021097,23,86,128,0.9351185571990888,0.8447165285171719,199,0.8544211698673829,113287,6880,15596,3720410,0.9000221835857432,0.03168091826981578,0.942798891256042,0.10137736064004349,0.03318666491058781,0.025793991994269194,0.018125857475736612,0.572138008165191,4133687,130959,123468,0.9241250071603342,0.9240186250521681,371,0.9000721819574569,0.09274193548387097,0.9024998206702552,122201,6885,6682,0.8748327290096732,0.7873688630355609,0.9421965646465902,0.84801542328595,124474,0.9336623711726849,0.9351185571990885,0.9992737835875091,0.844151434659139,-0.06519494084670496,0.008440364918017695,-0.066223657071101,0.00043044780182388553,,0.9898844589238762,0.9269484021127867
pooled,hgb_all_leaf7__membership_nodes__s20260908__r0.8,hgb_all_leaf7,membership_nodes,20260908,0.8,preregistered_descriptive,0.9117740142186423,-0.1313372858834262,199,0.7546967693319248,0.09130434782608696,21,79,130,0.8677103559184721,0.7713062935526075,199,0.7804367283352162,102155,6476,26728,3307023,0.8000177565451859,0.03168091826981578,0.8634076313960858,0.2020561976731869,0.03419117435832772,0.02866579551886172,0.021638779479933805,0.6830224836175378,4133687,130959,113071,0.829657695108878,0.8295103968052635,788,0.9000721819574569,0.09274193548387097,0.9024998206702552,122201,6885,6682,0.8748327290096732,0.6998817172146213,0.9421965646465902,0.753785923044463,114978,0.862434179930692,0.8677103559184721,0.9405954974582426,0.7638272041145334,-0.14551917139131054,0.016112515105710767,-0.1473060422233584,-0.00014375876577854552,,0.978164956480528,0.8358390889319004
pooled,hgb_all_leaf7__membership_nodes__s20260908__r0.7,hgb_all_leaf7,membership_nodes,20260908,0.7,preregistered_descriptive,0.9117740142186423,-0.21348253288832664,199,0.669186836691497,0.0787037037037037,17,65,134,0.7874802480550553,0.6904211109599453,199,0.6982914813303157,90104,5764,38779,2893670,0.7000215546073033,0.03168091826981578,0.7747539306195068,0.3024234971749267,0.03506308597732292,0.02949834796678928,0.023788383546354607,0.7508741805953003,4133687,130959,101461,0.7294866654119033,0.7293475503473785,977,0.9000721819574569,0.09274193548387097,0.9024998206702552,122201,6885,6682,0.8748327290096732,0.6124017669827012,0.9421965646465902,0.6595723750443233,103824,0.7787695584992275,0.7874802480550555,0.8371822803195352,0.6770572070618674,-0.2322891684439765,0.02292298405066434,-0.2350016937609743,-0.0014038231780166832,,0.9651905202974475,0.7372333498675776
pooled,hgb_all_leaf7__membership_nodes__s20260908__r0.5,hgb_all_leaf7,membership_nodes,20260908,0.5,preregistered_descriptive,0.9117740142186423,-0.39025371978578494,199,0.4907731873486637,0.05641025641025641,11,44,140,0.6043324436245959,0.5158792687918318,199,0.5215202944328574,65264,4099,63619,2066891,0.500011490952266,0.03168091826981578,0.5830908910422345,0.5027066540619297,0.036944860662705484,0.03005474054163191,0.026416733920522392,0.8338373810866183,4133687,130959,76361,0.5254948813839494,0.5254130489930524,1058,0.9000721819574569,0.09274193548387097,0.9024998206702552,122201,6885,6682,0.8748327290096732,0.4374264171659665,0.9421965646465902,0.4711188091781585,78907,0.5918705651149883,0.6043324436245959,0.5953522149600581,0.49641421298968935,-0.4129321625161546,0.03387844675400059,-0.4204989986324242,-0.0036331679073613454,,0.9379165775009007,0.5339742888606431
pooled,hgb_all_leaf7__membership_nodes__s20260908__r0.3,hgb_all_leaf7,membership_nodes,20260908,0.3,preregistered_descriptive,0.9117740142186423,-0.5826906609854737,199,0.3056842779183562,0.01818181818181818,3,14,148,0.39449701008587146,0.3272651714149868,199,0.3290833532331686,40107,2321,88776,1240193,0.30002102239477735,0.03168091826981578,0.3760184485220565,0.7024654185845254,0.039705916740378315,0.029996471916343463,0.02824128890538567,0.8914289877857724,4133687,130959,49243,0.32144581468236755,0.3213885320087397,833,0.9000721819574569,0.09274193548387097,0.9024998206702552,122201,6885,6682,0.8748327290096732,0.26246820978189533,0.9421965646465902,0.282697043455033,51295,0.38475674702590795,0.3944970100858714,0.33710965867828613,0.307502459736538,-0.601843915769306,0.04113398868836482,-0.6163686379436335,-0.007456011730205103,,0.9123937920421891,0.3281419824113495
pooled,hgb_all_leaf7__membership_nodes__s20260908__r0.1,hgb_all_leaf7,membership_nodes,20260908,0.1,preregistered_descriptive,0.9117740142186423,-0.7882287453467154,199,0.11333276741547889,0.0,0,3,151,0.15392508922603781,0.12354526887192695,199,0.12354526887192695,14686,700,114197,413453,0.10002039341633752,0.03168091826981578,0.14819905466596417,0.9015558888837812,0.04694124846113101,0.029045827245361214,0.02998494180742394,0.9464669411426848,4133687,130959,19408,0.11766679487074574,0.11765861163165604,308,0.9000721819574569,0.09274193548387097,0.9024998206702552,122201,6885,6682,0.8748327290096732,0.0875011137290357,0.9421965646465902,0.09425399521340619,20270,0.15204248488576186,0.15392508922603781,0.10167029774872913,0.11333276741547889,-0.796013608090365,0.044450051336336026,-0.8234046031346645,-0.009274193548386975,,0.8868048449467012,0.12016194944945557
pooled,hgb_all_leaf7__membership_tracklets__s20260908__r0.9,hgb_all_leaf7,membership_tracklets,20260908,0.9,fixed_primary,0.9117740142186423,-0.038451681246440494,199,0.8539105424241307,0.08898305084745763,21,85,130,0.9380821849503317,0.8644240278874561,199,0.8733223329722019,115786,6712,13097,3723353,0.9007341387966723,0.03168091826981578,0.939660504432685,0.10053943210730282,0.033050049243249294,0.023546980498035032,0.01925748292854114,0.6078574732124744,4133687,130959,123057,0.9416616885295538,0.9416453220513744,716,0.9000721819574569,0.09274193548387097,0.9024998206702552,122201,6885,6682,0.8748327290096732,0.7879917047556706,0.9421965646465902,0.8490771753565599,124006,0.9301519674762597,0.9380821849503319,0.9748729121278141,0.8628088475088764,-0.04653752799696753,0.008433534271486798,-0.046509327054286065,-0.0003758884636412274,,0.9896502727615804,0.9475030353858124
pooled,hgb_all_leaf7__membership_tracklets__s20260908__r0.8,hgb_all_leaf7,membership_tracklets,20260908,0.8,preregistered_descriptive,0.9117740142186423,-0.10249277500410248,199,0.7838167194735559,0.08256880733944955,18,67,133,0.8634606849396755,0.801024358480595,199,0.8092812392145399,106128,6516,22755,3310478,0.8008535721258044,0.03168091826981578,0.8560312769645462,0.20095170093995895,0.03386368977531341,0.02499139209174847,0.022903053780996076,0.7229289752884821,4133687,130959,112105,0.8593301200481175,0.8592237379399514,1130,0.9000721819574569,0.09274193548387097,0.9024998206702552,122201,6885,6682,0.8748327290096732,0.7006129160399626,0.9421965646465902,0.7552896232624048,113765,0.8533356335978638,0.8634606849396755,0.9464052287581699,0.7920736002075008,-0.11727277529834312,0.016235816636274603,-0.11771127882593502,-0.0010173128144420618,,0.979569297303692,0.8684493507430169
pooled,hgb_all_leaf7__membership_tracklets__s20260908__r0.7,hgb_all_leaf7,membership_tracklets,20260908,0.7,preregistered_descriptive,0.9117740142186423,-0.16634953293350918,199,0.7167683627547654,0.0594059405940594,12,51,139,0.7937935077015481,0.7394838872257272,199,0.7454244812851332,96677,5996,32206,2897660,0.7009867945976558,0.03168091826981578,0.7759985949801083,0.3014673992337226,0.03507105733591933,0.029635968333367912,0.023733300324345667,0.7491354929240714,4133687,130959,101624,0.7801409153771246,0.7799690673562409,1364,0.9000721819574569,0.09274193548387097,0.9024998206702552,122201,6885,6682,0.8748327290096732,0.6132461905176104,0.9421965646465902,0.6613611909432084,103573,0.7768868419868284,0.7937935077015479,0.870878721859114,0.7227089568141714,-0.1866374186916726,0.023429584529267244,-0.18644551797379527,-0.0033335994889811538,,0.9691052666255341,0.7911363322951777
